Ground Truth ToA: 58.693233489990234, Coarse ToA: 56.93443298339844, Fine ToA: 74.03768157958984
Ground Truth ToA: 80.33953094482422, Coarse ToA: 74.00135040283203, Fine ToA: 75.5787124633789
Ground Truth ToA: 110.9586410522461, Coarse ToA: 109.83171844482422, Fine ToA: 109.8123779296875
Ground Truth ToA: 50.15319061279297, Coarse ToA: 75.03299713134766, Fine ToA: 76.23150634765625
Ground Truth ToA: 130.24517822265625, Coarse ToA: 129.85667419433594, Fine ToA: 131.1405792236328
Ground Truth ToA: 68.44718933105469, Coarse ToA: 66.88323974609375, Fine ToA: 67.78099060058594
Ground Truth ToA: 135.85662841796875, Coarse ToA: 130.09051513671875, Fine ToA: 131.207763671875
Ground Truth ToA: 146.2855987548828, Coarse ToA: 145.5526123046875, Fine ToA: 145.48619079589844
Ground Truth ToA: 146.6407928466797, Coarse ToA: 143.55923461914062, Fine ToA: 142.6620635986328
Ground Truth ToA: 112.65447998046875, Coarse ToA: 114.86103820800781, Fine ToA: 115.58029174804688
Ground Truth ToA: 52.93117904663086, Coarse ToA: 53.6145133972168, Fine ToA: 53.380409240722656
Ground Truth ToA: 68.15162658691406, Coarse ToA: 64.90953826904297, Fine ToA: 64.59296417236328
Ground Truth ToA: 141.89337158203125, Coarse ToA: 140.487548828125, Fine ToA: 141.89878845214844
Ground Truth ToA: 87.10848236083984, Coarse ToA: 83.16993713378906, Fine ToA: 83.69822692871094
Ground Truth ToA: 149.58364868164062, Coarse ToA: 146.40615844726562, Fine ToA: 147.55296325683594
Ground Truth ToA: 61.589332580566406, Coarse ToA: 60.13734817504883, Fine ToA: 60.51832962036133
Ground Truth ToA: 114.58650970458984, Coarse ToA: 112.33602142333984, Fine ToA: 110.95089721679688
Ground Truth ToA: 122.5569839477539, Coarse ToA: 124.10567474365234, Fine ToA: 124.77352142333984
Ground Truth ToA: 80.21076202392578, Coarse ToA: 83.47554779052734, Fine ToA: 82.54451751708984
Ground Truth ToA: 78.37532043457031, Coarse ToA: 78.65721130371094, Fine ToA: 79.14920806884766
Ground Truth ToA: 100.90008544921875, Coarse ToA: 97.55298614501953, Fine ToA: 96.69247436523438
Ground Truth ToA: 106.66828918457031, Coarse ToA: 105.22232818603516, Fine ToA: 105.89704895019531
Ground Truth ToA: 50.29001998901367, Coarse ToA: 51.519371032714844, Fine ToA: 51.345237731933594
Ground Truth ToA: 103.51432037353516, Coarse ToA: 105.08983612060547, Fine ToA: 140.05014038085938
Ground Truth ToA: 126.35076904296875, Coarse ToA: 125.80290985107422, Fine ToA: 126.55724334716797
Ground Truth ToA: 122.18782043457031, Coarse ToA: 122.40959167480469, Fine ToA: 122.31127166748047
Ground Truth ToA: 88.54385375976562, Coarse ToA: 85.27737426757812, Fine ToA: 86.61759185791016
Ground Truth ToA: 126.96846771240234, Coarse ToA: 126.14830780029297, Fine ToA: 130.1298828125
Ground Truth ToA: 139.15489196777344, Coarse ToA: 139.77987670898438, Fine ToA: 139.52523803710938
Ground Truth ToA: 86.46422576904297, Coarse ToA: 81.65776062011719, Fine ToA: 81.79066467285156
Ground Truth ToA: 67.64662170410156, Coarse ToA: 71.3552474975586, Fine ToA: 71.0494613647461
Ground Truth ToA: 118.93989562988281, Coarse ToA: 123.33401489257812, Fine ToA: 121.2981948852539
Ground Truth ToA: 83.82068634033203, Coarse ToA: 85.01127624511719, Fine ToA: 86.05475616455078
Ground Truth ToA: 149.45828247070312, Coarse ToA: 146.3965301513672, Fine ToA: 147.9828338623047
Ground Truth ToA: 135.09214782714844, Coarse ToA: 139.31564331054688, Fine ToA: 138.32522583007812
Ground Truth ToA: 122.44618225097656, Coarse ToA: 121.26331329345703, Fine ToA: 122.01625061035156
Ground Truth ToA: 73.0159683227539, Coarse ToA: 71.80248260498047, Fine ToA: 71.629150390625
Ground Truth ToA: 119.93160247802734, Coarse ToA: 119.32450103759766, Fine ToA: 118.54193878173828
Ground Truth ToA: 134.0049591064453, Coarse ToA: 136.19436645507812, Fine ToA: 135.03082275390625
Ground Truth ToA: 86.9299545288086, Coarse ToA: 85.98540496826172, Fine ToA: 86.1376724243164
Ground Truth ToA: 86.10183715820312, Coarse ToA: 86.61892700195312, Fine ToA: 86.88603973388672
Ground Truth ToA: 51.72148513793945, Coarse ToA: 53.80656433105469, Fine ToA: 53.88285827636719
Ground Truth ToA: 147.97244262695312, Coarse ToA: 146.7275848388672, Fine ToA: 147.6699676513672
Ground Truth ToA: 54.04181671142578, Coarse ToA: 55.266273498535156, Fine ToA: 54.54974365234375
Ground Truth ToA: 112.12317657470703, Coarse ToA: 116.47949981689453, Fine ToA: 112.21995544433594
Ground Truth ToA: 52.83818817138672, Coarse ToA: 53.75284957885742, Fine ToA: 53.992347717285156
Ground Truth ToA: 147.13742065429688, Coarse ToA: 144.19256591796875, Fine ToA: 144.15896606445312
Ground Truth ToA: 70.32099151611328, Coarse ToA: 67.83369445800781, Fine ToA: 67.40025329589844
Ground Truth ToA: 103.17587280273438, Coarse ToA: 100.04898071289062, Fine ToA: 99.03302001953125
Ground Truth ToA: 110.68019104003906, Coarse ToA: 110.06182098388672, Fine ToA: 109.9156494140625
Ground Truth ToA: 144.96913146972656, Coarse ToA: 143.57846069335938, Fine ToA: 144.18458557128906
Ground Truth ToA: 111.79052734375, Coarse ToA: 111.54156494140625, Fine ToA: 112.11930084228516
Ground Truth ToA: 86.97809600830078, Coarse ToA: 86.77799224853516, Fine ToA: 86.589111328125
Ground Truth ToA: 125.04080963134766, Coarse ToA: 124.87163543701172, Fine ToA: 124.66118621826172
Ground Truth ToA: 101.05504608154297, Coarse ToA: 97.11550903320312, Fine ToA: 98.13573455810547
Ground Truth ToA: 137.5161895751953, Coarse ToA: 137.91184997558594, Fine ToA: 137.3515625
Ground Truth ToA: 91.54328155517578, Coarse ToA: 90.78199768066406, Fine ToA: 90.60879516601562
Ground Truth ToA: 87.62425231933594, Coarse ToA: 85.72721099853516, Fine ToA: 85.60179901123047
Ground Truth ToA: 124.08045196533203, Coarse ToA: 123.70463562011719, Fine ToA: 124.2206039428711
Ground Truth ToA: 148.83338928222656, Coarse ToA: 145.3350830078125, Fine ToA: 147.6309814453125
Ground Truth ToA: 75.072021484375, Coarse ToA: 73.30689239501953, Fine ToA: 74.05704498291016
Ground Truth ToA: 142.3039093017578, Coarse ToA: 141.43739318847656, Fine ToA: 140.18026733398438
Ground Truth ToA: 132.21812438964844, Coarse ToA: 130.0017547607422, Fine ToA: 129.82827758789062
Ground Truth ToA: 67.08663940429688, Coarse ToA: 61.52649688720703, Fine ToA: 68.9062271118164
Ground Truth ToA: 112.27762603759766, Coarse ToA: 111.47059631347656, Fine ToA: 111.24878692626953
Ground Truth ToA: 94.14203643798828, Coarse ToA: 93.1806640625, Fine ToA: 92.26891326904297
Ground Truth ToA: 56.2115592956543, Coarse ToA: 54.47123718261719, Fine ToA: 54.14973068237305
Ground Truth ToA: 136.6279754638672, Coarse ToA: 136.34828186035156, Fine ToA: 136.17361450195312
Ground Truth ToA: 107.55272674560547, Coarse ToA: 107.46746063232422, Fine ToA: 107.5859603881836
Ground Truth ToA: 100.4975814819336, Coarse ToA: 101.10245513916016, Fine ToA: 100.22239685058594
Ground Truth ToA: 81.65962982177734, Coarse ToA: 79.99211120605469, Fine ToA: 80.43260955810547
Ground Truth ToA: 62.002811431884766, Coarse ToA: 61.38987731933594, Fine ToA: 60.82463455200195
Ground Truth ToA: 98.41077423095703, Coarse ToA: 96.07015228271484, Fine ToA: 96.33795928955078
Ground Truth ToA: 114.30561828613281, Coarse ToA: 111.17430114746094, Fine ToA: 110.97877502441406
Ground Truth ToA: 85.60704040527344, Coarse ToA: 86.44400024414062, Fine ToA: 86.69805908203125
Ground Truth ToA: 136.67933654785156, Coarse ToA: 135.77650451660156, Fine ToA: 134.86920166015625
Ground Truth ToA: 113.80352783203125, Coarse ToA: 115.33381652832031, Fine ToA: 113.41363525390625
Ground Truth ToA: 62.91073989868164, Coarse ToA: 59.56538391113281, Fine ToA: 59.89586639404297
Ground Truth ToA: 123.20537567138672, Coarse ToA: 122.07481384277344, Fine ToA: 121.71952819824219
Ground Truth ToA: 123.50059509277344, Coarse ToA: 121.5967788696289, Fine ToA: 122.35659790039062
Ground Truth ToA: 58.2320556640625, Coarse ToA: 55.72567367553711, Fine ToA: 57.325260162353516
Ground Truth ToA: 104.77742767333984, Coarse ToA: 103.96814727783203, Fine ToA: 104.39849090576172
Ground Truth ToA: 147.36891174316406, Coarse ToA: 146.44781494140625, Fine ToA: 147.73980712890625
Ground Truth ToA: 53.08412551879883, Coarse ToA: 54.60639953613281, Fine ToA: 55.4473876953125
Ground Truth ToA: 137.7473602294922, Coarse ToA: 143.18722534179688, Fine ToA: 143.18325805664062
Ground Truth ToA: 113.99037170410156, Coarse ToA: 112.41329956054688, Fine ToA: 112.92308807373047
Ground Truth ToA: 88.1483383178711, Coarse ToA: 101.96918487548828, Fine ToA: 92.34276580810547
Ground Truth ToA: 125.24396514892578, Coarse ToA: 124.05916595458984, Fine ToA: 127.29813385009766
Ground Truth ToA: 116.38916015625, Coarse ToA: 113.30131530761719, Fine ToA: 113.88684844970703
Ground Truth ToA: 94.39694213867188, Coarse ToA: 92.40660858154297, Fine ToA: 91.15135192871094
Ground Truth ToA: 143.6471405029297, Coarse ToA: 141.6032257080078, Fine ToA: 142.3809051513672
Ground Truth ToA: 92.91869354248047, Coarse ToA: 94.69634246826172, Fine ToA: 90.39720153808594
Ground Truth ToA: 83.16832733154297, Coarse ToA: 86.62671661376953, Fine ToA: 85.91741180419922
Ground Truth ToA: 84.44493103027344, Coarse ToA: 82.54470825195312, Fine ToA: 82.69248962402344
Ground Truth ToA: 143.4041748046875, Coarse ToA: 141.689208984375, Fine ToA: 143.80958557128906
Ground Truth ToA: 79.63213348388672, Coarse ToA: 80.64418029785156, Fine ToA: 84.62632751464844
Ground Truth ToA: 120.18648529052734, Coarse ToA: 120.22119140625, Fine ToA: 117.90547180175781
Ground Truth ToA: 107.58968353271484, Coarse ToA: 107.79875946044922, Fine ToA: 107.82384490966797
Ground Truth ToA: 118.48604583740234, Coarse ToA: 117.2204818725586, Fine ToA: 118.89643096923828
Ground Truth ToA: 103.890869140625, Coarse ToA: 102.2362289428711, Fine ToA: 102.447021484375
Ground Truth ToA: 67.72595977783203, Coarse ToA: 69.28677368164062, Fine ToA: 68.88612365722656
Ground Truth ToA: 146.46229553222656, Coarse ToA: 146.9702911376953, Fine ToA: 123.82911682128906
Ground Truth ToA: 71.57097625732422, Coarse ToA: 76.77620697021484, Fine ToA: 75.5522689819336
Ground Truth ToA: 115.01658630371094, Coarse ToA: 112.36507415771484, Fine ToA: 115.9849624633789
Ground Truth ToA: 51.75010299682617, Coarse ToA: 56.161582946777344, Fine ToA: 55.843353271484375
Ground Truth ToA: 145.79537963867188, Coarse ToA: 144.49722290039062, Fine ToA: 107.21092987060547
Ground Truth ToA: 83.00904846191406, Coarse ToA: 78.44772338867188, Fine ToA: 80.52518463134766
Ground Truth ToA: 85.80884552001953, Coarse ToA: 84.87476348876953, Fine ToA: 87.58450317382812
Ground Truth ToA: 111.28189086914062, Coarse ToA: 109.81565856933594, Fine ToA: 112.5090560913086
Ground Truth ToA: 118.56332397460938, Coarse ToA: 119.01253509521484, Fine ToA: 119.25353240966797
Ground Truth ToA: 126.04484558105469, Coarse ToA: 127.2751693725586, Fine ToA: 128.2699432373047
Ground Truth ToA: 147.27566528320312, Coarse ToA: 141.7509002685547, Fine ToA: 147.47137451171875
Ground Truth ToA: 76.76416778564453, Coarse ToA: 71.40969848632812, Fine ToA: 77.51749420166016
Ground Truth ToA: 84.25801086425781, Coarse ToA: 82.24991607666016, Fine ToA: 82.60287475585938
Ground Truth ToA: 75.7077407836914, Coarse ToA: 77.11112213134766, Fine ToA: 141.7797088623047
Ground Truth ToA: 60.74715042114258, Coarse ToA: 62.97653579711914, Fine ToA: 65.00263214111328
Ground Truth ToA: 124.53486633300781, Coarse ToA: 123.8248062133789, Fine ToA: 123.93254089355469
Ground Truth ToA: 131.57493591308594, Coarse ToA: 126.05633544921875, Fine ToA: 88.70724487304688
Ground Truth ToA: 60.22295379638672, Coarse ToA: 59.455135345458984, Fine ToA: 58.732906341552734
Ground Truth ToA: 131.8574676513672, Coarse ToA: 138.10806274414062, Fine ToA: 137.63699340820312
Ground Truth ToA: 61.67136764526367, Coarse ToA: 61.47742462158203, Fine ToA: 60.6013298034668
Ground Truth ToA: 124.31937408447266, Coarse ToA: 125.86927795410156, Fine ToA: 125.83536529541016
Ground Truth ToA: 77.3888931274414, Coarse ToA: 79.31236267089844, Fine ToA: 79.59004974365234
Ground Truth ToA: 80.77951049804688, Coarse ToA: 96.0301284790039, Fine ToA: 88.7204360961914
Ground Truth ToA: 97.32168579101562, Coarse ToA: 98.42200469970703, Fine ToA: 98.2177505493164
Ground Truth ToA: 86.81433868408203, Coarse ToA: 85.15340423583984, Fine ToA: 86.30754089355469
Ground Truth ToA: 138.8433380126953, Coarse ToA: 139.50079345703125, Fine ToA: 139.99139404296875
Ground Truth ToA: 88.95610809326172, Coarse ToA: 87.98929595947266, Fine ToA: 87.36554718017578
Ground Truth ToA: 132.38116455078125, Coarse ToA: 128.83677673339844, Fine ToA: 128.10784912109375
Ground Truth ToA: 106.92040252685547, Coarse ToA: 104.60829162597656, Fine ToA: 104.81426239013672
Ground Truth ToA: 104.0137710571289, Coarse ToA: 102.00519561767578, Fine ToA: 102.65169525146484
Ground Truth ToA: 89.31295776367188, Coarse ToA: 86.74202728271484, Fine ToA: 88.06333923339844
Ground Truth ToA: 73.07958984375, Coarse ToA: 70.67439270019531, Fine ToA: 128.90594482421875
Ground Truth ToA: 141.10899353027344, Coarse ToA: 137.39700317382812, Fine ToA: 137.61944580078125
Ground Truth ToA: 92.7343978881836, Coarse ToA: 89.68102264404297, Fine ToA: 87.64321899414062
Ground Truth ToA: 55.54124450683594, Coarse ToA: 55.493690490722656, Fine ToA: 55.418460845947266
Ground Truth ToA: 120.18352508544922, Coarse ToA: 120.26806640625, Fine ToA: 119.20943450927734
Ground Truth ToA: 109.13208770751953, Coarse ToA: 107.48838806152344, Fine ToA: 103.1683349609375
Ground Truth ToA: 67.94955444335938, Coarse ToA: 63.00822448730469, Fine ToA: 64.93415069580078
Ground Truth ToA: 109.65157318115234, Coarse ToA: 109.75899505615234, Fine ToA: 109.12382507324219
Ground Truth ToA: 128.19967651367188, Coarse ToA: 129.6231231689453, Fine ToA: 129.5769805908203
Ground Truth ToA: 92.84496307373047, Coarse ToA: 94.12370300292969, Fine ToA: 93.0746078491211
Ground Truth ToA: 117.47893524169922, Coarse ToA: 110.41288757324219, Fine ToA: 115.68988037109375
Ground Truth ToA: 136.4590606689453, Coarse ToA: 143.18968200683594, Fine ToA: 142.6874542236328
Ground Truth ToA: 66.41411590576172, Coarse ToA: 81.30094909667969, Fine ToA: 70.37846374511719
Ground Truth ToA: 147.93966674804688, Coarse ToA: 145.30845642089844, Fine ToA: 151.525634765625
Ground Truth ToA: 91.75181579589844, Coarse ToA: 90.62577056884766, Fine ToA: 90.68569946289062
Ground Truth ToA: 84.2387924194336, Coarse ToA: 84.04696655273438, Fine ToA: 113.79395294189453
Ground Truth ToA: 57.78754425048828, Coarse ToA: 59.33461380004883, Fine ToA: 60.75958251953125
Ground Truth ToA: 87.66155242919922, Coarse ToA: 85.41812133789062, Fine ToA: 85.3105697631836
Ground Truth ToA: 58.67177963256836, Coarse ToA: 58.29485321044922, Fine ToA: 59.121402740478516
Ground Truth ToA: 75.9330062866211, Coarse ToA: 72.42310333251953, Fine ToA: 72.60497283935547
Ground Truth ToA: 110.06945037841797, Coarse ToA: 110.97148132324219, Fine ToA: 110.05645751953125
Ground Truth ToA: 71.35304260253906, Coarse ToA: 71.50658416748047, Fine ToA: 69.70870971679688
Ground Truth ToA: 145.4628143310547, Coarse ToA: 146.63018798828125, Fine ToA: 146.4561767578125
Ground Truth ToA: 71.57506561279297, Coarse ToA: 67.8504638671875, Fine ToA: 67.96788787841797
Ground Truth ToA: 102.83817291259766, Coarse ToA: 99.02823638916016, Fine ToA: 100.4700698852539
Ground Truth ToA: 115.8988265991211, Coarse ToA: 112.08792877197266, Fine ToA: 111.84355163574219
Ground Truth ToA: 98.53438568115234, Coarse ToA: 95.7420425415039, Fine ToA: 96.38123321533203
Ground Truth ToA: 110.32381439208984, Coarse ToA: 108.18707275390625, Fine ToA: 77.36695098876953
Ground Truth ToA: 52.37711715698242, Coarse ToA: 54.72487258911133, Fine ToA: 53.14149856567383
Ground Truth ToA: 112.4670181274414, Coarse ToA: 111.96311950683594, Fine ToA: 112.99988555908203
Ground Truth ToA: 69.55204772949219, Coarse ToA: 68.40934753417969, Fine ToA: 68.39917755126953
Ground Truth ToA: 95.30165100097656, Coarse ToA: 93.86590576171875, Fine ToA: 93.9926986694336
Ground Truth ToA: 68.77409362792969, Coarse ToA: 75.61868286132812, Fine ToA: 74.39639282226562
Ground Truth ToA: 50.6683235168457, Coarse ToA: 59.33995819091797, Fine ToA: 57.28700637817383
Ground Truth ToA: 108.21131134033203, Coarse ToA: 103.5977783203125, Fine ToA: 104.20326232910156
Ground Truth ToA: 139.80062866210938, Coarse ToA: 140.79164123535156, Fine ToA: 140.67361450195312
Ground Truth ToA: 123.0068359375, Coarse ToA: 123.02013397216797, Fine ToA: 122.55229949951172
Ground Truth ToA: 74.84738159179688, Coarse ToA: 75.48799896240234, Fine ToA: 75.65129852294922
Ground Truth ToA: 111.95698547363281, Coarse ToA: 110.62065887451172, Fine ToA: 110.37273406982422
Ground Truth ToA: 108.84025573730469, Coarse ToA: 105.46658325195312, Fine ToA: 73.85453033447266
Ground Truth ToA: 142.07916259765625, Coarse ToA: 141.14161682128906, Fine ToA: 141.9098663330078
Ground Truth ToA: 110.29228973388672, Coarse ToA: 110.03349304199219, Fine ToA: 110.28096008300781
Ground Truth ToA: 51.4836540222168, Coarse ToA: 51.619483947753906, Fine ToA: 51.4458122253418
Ground Truth ToA: 69.40074920654297, Coarse ToA: 75.59380340576172, Fine ToA: 75.7740707397461
Ground Truth ToA: 124.42352294921875, Coarse ToA: 125.09213256835938, Fine ToA: 124.77435302734375
Ground Truth ToA: 69.056396484375, Coarse ToA: 65.5491714477539, Fine ToA: 65.63748168945312
Ground Truth ToA: 102.33419799804688, Coarse ToA: 105.2024154663086, Fine ToA: 104.94316864013672
Ground Truth ToA: 122.93660736083984, Coarse ToA: 120.17456817626953, Fine ToA: 120.76904296875
Ground Truth ToA: 52.63091278076172, Coarse ToA: 52.820884704589844, Fine ToA: 52.707786560058594
Ground Truth ToA: 127.39783477783203, Coarse ToA: 128.7896728515625, Fine ToA: 126.93911743164062
Ground Truth ToA: 56.92266845703125, Coarse ToA: 57.63914489746094, Fine ToA: 58.09075927734375
Ground Truth ToA: 114.17898559570312, Coarse ToA: 112.33206939697266, Fine ToA: 99.25858306884766
Ground Truth ToA: 125.3621826171875, Coarse ToA: 125.60804748535156, Fine ToA: 124.45170593261719
Ground Truth ToA: 136.08615112304688, Coarse ToA: 133.95933532714844, Fine ToA: 134.88381958007812
Ground Truth ToA: 54.40167236328125, Coarse ToA: 65.00813293457031, Fine ToA: 67.46503448486328
Ground Truth ToA: 139.71266174316406, Coarse ToA: 138.32415771484375, Fine ToA: 138.8431854248047
Ground Truth ToA: 123.72406005859375, Coarse ToA: 122.70408630371094, Fine ToA: 122.90829467773438
Ground Truth ToA: 68.0061264038086, Coarse ToA: 67.19422149658203, Fine ToA: 67.64701080322266
Ground Truth ToA: 122.28777313232422, Coarse ToA: 122.74267578125, Fine ToA: 122.91831970214844
Ground Truth ToA: 125.624267578125, Coarse ToA: 119.18307495117188, Fine ToA: 127.0589370727539
Ground Truth ToA: 71.12922668457031, Coarse ToA: 66.92079162597656, Fine ToA: 68.4909439086914
Ground Truth ToA: 80.69310760498047, Coarse ToA: 85.14704895019531, Fine ToA: 140.56271362304688
Ground Truth ToA: 70.60374450683594, Coarse ToA: 69.90480041503906, Fine ToA: 72.74214172363281
Ground Truth ToA: 136.31317138671875, Coarse ToA: 137.68911743164062, Fine ToA: 135.54090881347656
Ground Truth ToA: 106.56349182128906, Coarse ToA: 107.53164672851562, Fine ToA: 107.3572998046875
Ground Truth ToA: 87.41664123535156, Coarse ToA: 84.0106201171875, Fine ToA: 84.56487274169922
