Ground Truth ToA: 135.73028564453125, Coarse ToA: 137.71424865722656, Fine ToA: 122.51608276367188
Ground Truth ToA: 113.5523681640625, Coarse ToA: 113.2612075805664, Fine ToA: 113.53189086914062
Ground Truth ToA: 93.1146011352539, Coarse ToA: 91.1304702758789, Fine ToA: 93.43000030517578
Ground Truth ToA: 97.36782836914062, Coarse ToA: 98.49172973632812, Fine ToA: 97.47796630859375
Ground Truth ToA: 64.27919006347656, Coarse ToA: 63.38816452026367, Fine ToA: 88.21309661865234
Ground Truth ToA: 129.6183624267578, Coarse ToA: 129.69216918945312, Fine ToA: 129.3724822998047
Ground Truth ToA: 61.4393310546875, Coarse ToA: 60.54179382324219, Fine ToA: 60.207008361816406
Ground Truth ToA: 86.41373443603516, Coarse ToA: 83.98128509521484, Fine ToA: 83.65433502197266
Ground Truth ToA: 120.60755157470703, Coarse ToA: 133.16217041015625, Fine ToA: 132.26092529296875
Ground Truth ToA: 116.99537658691406, Coarse ToA: 122.38676452636719, Fine ToA: 116.38558959960938
Ground Truth ToA: 109.41618347167969, Coarse ToA: 108.98051452636719, Fine ToA: 108.89852142333984
Ground Truth ToA: 137.3830108642578, Coarse ToA: 131.7381134033203, Fine ToA: 137.3549346923828
Ground Truth ToA: 147.2640380859375, Coarse ToA: 147.98236083984375, Fine ToA: 147.49835205078125
Ground Truth ToA: 73.88677978515625, Coarse ToA: 72.8519058227539, Fine ToA: 72.79764556884766
Ground Truth ToA: 149.34002685546875, Coarse ToA: 147.88754272460938, Fine ToA: 148.45318603515625
Ground Truth ToA: 67.22174072265625, Coarse ToA: 66.19764709472656, Fine ToA: 137.68954467773438
Ground Truth ToA: 140.61680603027344, Coarse ToA: 144.28904724121094, Fine ToA: 144.49937438964844
Ground Truth ToA: 100.77847290039062, Coarse ToA: 101.92200469970703, Fine ToA: 100.12242889404297
Ground Truth ToA: 86.91615295410156, Coarse ToA: 86.10282897949219, Fine ToA: 87.07904815673828
Ground Truth ToA: 87.31581115722656, Coarse ToA: 88.90227508544922, Fine ToA: 89.03533935546875
Ground Truth ToA: 132.68263244628906, Coarse ToA: 132.41761779785156, Fine ToA: 131.97000122070312
Ground Truth ToA: 50.10823059082031, Coarse ToA: 49.901817321777344, Fine ToA: 80.1283187866211
Ground Truth ToA: 122.75497436523438, Coarse ToA: 124.63833618164062, Fine ToA: 124.2247314453125
Ground Truth ToA: 63.597530364990234, Coarse ToA: 61.565093994140625, Fine ToA: 61.149375915527344
Ground Truth ToA: 111.02942657470703, Coarse ToA: 108.92337799072266, Fine ToA: 108.63329315185547
Ground Truth ToA: 110.37530517578125, Coarse ToA: 111.35821533203125, Fine ToA: 111.18685913085938
Ground Truth ToA: 145.38473510742188, Coarse ToA: 144.69342041015625, Fine ToA: 144.56227111816406
Ground Truth ToA: 54.25318145751953, Coarse ToA: 54.6396484375, Fine ToA: 54.57612991333008
Ground Truth ToA: 110.63249969482422, Coarse ToA: 108.73406219482422, Fine ToA: 108.45878601074219
Ground Truth ToA: 137.0858154296875, Coarse ToA: 136.43165588378906, Fine ToA: 137.37840270996094
Ground Truth ToA: 115.40464782714844, Coarse ToA: 114.09221649169922, Fine ToA: 113.85021209716797
Ground Truth ToA: 79.76465606689453, Coarse ToA: 79.49088287353516, Fine ToA: 79.79936218261719
Ground Truth ToA: 114.33285522460938, Coarse ToA: 113.85203552246094, Fine ToA: 131.33766174316406
Ground Truth ToA: 128.12242126464844, Coarse ToA: 132.77806091308594, Fine ToA: 132.7140655517578
Ground Truth ToA: 54.12321472167969, Coarse ToA: 55.519901275634766, Fine ToA: 55.21563720703125
Ground Truth ToA: 117.71245574951172, Coarse ToA: 115.644287109375, Fine ToA: 115.49959564208984
Ground Truth ToA: 51.419185638427734, Coarse ToA: 53.137611389160156, Fine ToA: 53.366146087646484
Ground Truth ToA: 106.35179901123047, Coarse ToA: 106.31822967529297, Fine ToA: 105.95608520507812
Ground Truth ToA: 130.8837127685547, Coarse ToA: 128.8096923828125, Fine ToA: 129.61549377441406
Ground Truth ToA: 55.581809997558594, Coarse ToA: 52.89206314086914, Fine ToA: 52.82773971557617
Ground Truth ToA: 111.78861236572266, Coarse ToA: 110.97631072998047, Fine ToA: 110.36107635498047
Ground Truth ToA: 75.12675476074219, Coarse ToA: 72.59465026855469, Fine ToA: 70.1395492553711
Ground Truth ToA: 129.5825653076172, Coarse ToA: 127.50900268554688, Fine ToA: 128.7125701904297
Ground Truth ToA: 149.51210021972656, Coarse ToA: 148.6313018798828, Fine ToA: 147.79360961914062
Ground Truth ToA: 122.0987777709961, Coarse ToA: 122.03138732910156, Fine ToA: 122.8299789428711
Ground Truth ToA: 53.091365814208984, Coarse ToA: 67.89839172363281, Fine ToA: 53.451961517333984
Ground Truth ToA: 68.55503845214844, Coarse ToA: 67.03654479980469, Fine ToA: 67.43372344970703
Ground Truth ToA: 89.86404418945312, Coarse ToA: 89.97541809082031, Fine ToA: 90.5828628540039
Ground Truth ToA: 125.56436157226562, Coarse ToA: 123.13483428955078, Fine ToA: 123.70742797851562
Ground Truth ToA: 104.74864959716797, Coarse ToA: 104.31183624267578, Fine ToA: 104.14240264892578
Ground Truth ToA: 113.54606628417969, Coarse ToA: 114.08499145507812, Fine ToA: 114.2020034790039
Ground Truth ToA: 52.02784729003906, Coarse ToA: 54.328617095947266, Fine ToA: 53.62253952026367
Ground Truth ToA: 126.65937805175781, Coarse ToA: 130.57797241210938, Fine ToA: 130.7501220703125
Ground Truth ToA: 121.53044891357422, Coarse ToA: 120.15263366699219, Fine ToA: 120.33759307861328
Ground Truth ToA: 75.79036712646484, Coarse ToA: 76.14093780517578, Fine ToA: 76.13648223876953
Ground Truth ToA: 87.40218353271484, Coarse ToA: 84.8965072631836, Fine ToA: 85.71568298339844
Ground Truth ToA: 114.57994079589844, Coarse ToA: 113.45355987548828, Fine ToA: 113.6552734375
Ground Truth ToA: 97.59078216552734, Coarse ToA: 98.99736022949219, Fine ToA: 99.2039566040039
Ground Truth ToA: 148.873046875, Coarse ToA: 147.0668487548828, Fine ToA: 147.3475341796875
Ground Truth ToA: 61.55055236816406, Coarse ToA: 63.144683837890625, Fine ToA: 61.447593688964844
Ground Truth ToA: 56.420433044433594, Coarse ToA: 53.99270248413086, Fine ToA: 54.208351135253906
Ground Truth ToA: 95.07693481445312, Coarse ToA: 96.24373626708984, Fine ToA: 96.14665985107422
Ground Truth ToA: 124.98461151123047, Coarse ToA: 123.65896606445312, Fine ToA: 124.2783203125
Ground Truth ToA: 101.20063018798828, Coarse ToA: 106.0999755859375, Fine ToA: 105.7077865600586
Ground Truth ToA: 102.64512634277344, Coarse ToA: 101.69872283935547, Fine ToA: 102.31248474121094
Ground Truth ToA: 118.51679992675781, Coarse ToA: 118.94896697998047, Fine ToA: 119.17377471923828
Ground Truth ToA: 122.47283172607422, Coarse ToA: 129.6566162109375, Fine ToA: 123.41100311279297
Ground Truth ToA: 59.82131576538086, Coarse ToA: 59.67148208618164, Fine ToA: 58.703765869140625
Ground Truth ToA: 121.67704010009766, Coarse ToA: 120.93592071533203, Fine ToA: 121.32315826416016
Ground Truth ToA: 82.6280746459961, Coarse ToA: 79.3066177368164, Fine ToA: 80.3060073852539
Ground Truth ToA: 109.42281341552734, Coarse ToA: 107.75865173339844, Fine ToA: 109.75273132324219
Ground Truth ToA: 73.64866638183594, Coarse ToA: 71.74758911132812, Fine ToA: 72.24547576904297
Ground Truth ToA: 131.08949279785156, Coarse ToA: 129.10232543945312, Fine ToA: 129.44505310058594
Ground Truth ToA: 50.78398513793945, Coarse ToA: 51.53466796875, Fine ToA: 51.68965148925781
Ground Truth ToA: 110.77704620361328, Coarse ToA: 110.91848754882812, Fine ToA: 111.11270141601562
Ground Truth ToA: 89.28295135498047, Coarse ToA: 88.04779052734375, Fine ToA: 90.01559448242188
Ground Truth ToA: 100.50717163085938, Coarse ToA: 100.50846099853516, Fine ToA: 113.03717803955078
Ground Truth ToA: 121.41435241699219, Coarse ToA: 120.78971862792969, Fine ToA: 121.20597076416016
Ground Truth ToA: 123.3546142578125, Coarse ToA: 122.82852935791016, Fine ToA: 122.79896545410156
Ground Truth ToA: 55.80795669555664, Coarse ToA: 62.600215911865234, Fine ToA: 63.36746597290039
Ground Truth ToA: 63.891990661621094, Coarse ToA: 63.4172248840332, Fine ToA: 63.52263259887695
Ground Truth ToA: 72.39076232910156, Coarse ToA: 76.10961151123047, Fine ToA: 75.90008544921875
Ground Truth ToA: 88.20420837402344, Coarse ToA: 92.72039794921875, Fine ToA: 88.07758331298828
Ground Truth ToA: 91.10291290283203, Coarse ToA: 90.57598876953125, Fine ToA: 90.05517578125
Ground Truth ToA: 71.72920227050781, Coarse ToA: 70.59286499023438, Fine ToA: 69.40400695800781
Ground Truth ToA: 147.58680725097656, Coarse ToA: 143.80836486816406, Fine ToA: 144.78408813476562
Ground Truth ToA: 104.32635498046875, Coarse ToA: 108.09613800048828, Fine ToA: 108.33935546875
Ground Truth ToA: 68.44966888427734, Coarse ToA: 73.23416900634766, Fine ToA: 72.54790496826172
Ground Truth ToA: 104.15336608886719, Coarse ToA: 105.39283752441406, Fine ToA: 104.82675170898438
Ground Truth ToA: 131.59751892089844, Coarse ToA: 131.84580993652344, Fine ToA: 132.401123046875
Ground Truth ToA: 127.47227478027344, Coarse ToA: 138.94219970703125, Fine ToA: 128.5658416748047
Ground Truth ToA: 114.96759796142578, Coarse ToA: 113.94154357910156, Fine ToA: 114.79114532470703
Ground Truth ToA: 139.3728485107422, Coarse ToA: 138.4398651123047, Fine ToA: 139.2369842529297
Ground Truth ToA: 88.93146514892578, Coarse ToA: 96.74064636230469, Fine ToA: 93.19554138183594
Ground Truth ToA: 127.15843200683594, Coarse ToA: 139.1280059814453, Fine ToA: 135.82948303222656
Ground Truth ToA: 148.05563354492188, Coarse ToA: 145.48187255859375, Fine ToA: 145.34474182128906
Ground Truth ToA: 88.7422866821289, Coarse ToA: 87.79241180419922, Fine ToA: 88.01197814941406
Ground Truth ToA: 134.91912841796875, Coarse ToA: 137.58560180664062, Fine ToA: 137.75146484375
Ground Truth ToA: 106.48760986328125, Coarse ToA: 108.60841369628906, Fine ToA: 107.47509002685547
Ground Truth ToA: 53.17599105834961, Coarse ToA: 53.222328186035156, Fine ToA: 53.6690788269043
Ground Truth ToA: 53.564701080322266, Coarse ToA: 52.71234893798828, Fine ToA: 52.606143951416016
Ground Truth ToA: 106.73136901855469, Coarse ToA: 105.49099731445312, Fine ToA: 103.41473388671875
Ground Truth ToA: 106.52216339111328, Coarse ToA: 102.69023132324219, Fine ToA: 105.80122375488281
Ground Truth ToA: 62.14814758300781, Coarse ToA: 58.465049743652344, Fine ToA: 56.33351516723633
Ground Truth ToA: 64.95698547363281, Coarse ToA: 62.66865158081055, Fine ToA: 64.76757049560547
Ground Truth ToA: 56.2904167175293, Coarse ToA: 56.33015823364258, Fine ToA: 56.52906799316406
Ground Truth ToA: 74.42088317871094, Coarse ToA: 72.3906021118164, Fine ToA: 72.21656036376953
Ground Truth ToA: 141.8612823486328, Coarse ToA: 145.3160858154297, Fine ToA: 140.3119354248047
Ground Truth ToA: 55.66298294067383, Coarse ToA: 54.124305725097656, Fine ToA: 54.43877410888672
Ground Truth ToA: 129.84446716308594, Coarse ToA: 129.2751922607422, Fine ToA: 129.5802459716797
Ground Truth ToA: 127.92520904541016, Coarse ToA: 126.66740417480469, Fine ToA: 127.00889587402344
Ground Truth ToA: 68.16920471191406, Coarse ToA: 65.95575714111328, Fine ToA: 66.25969696044922
Ground Truth ToA: 126.83296966552734, Coarse ToA: 130.84339904785156, Fine ToA: 131.64256286621094
Ground Truth ToA: 147.11599731445312, Coarse ToA: 146.89434814453125, Fine ToA: 145.84567260742188
Ground Truth ToA: 136.11337280273438, Coarse ToA: 133.03335571289062, Fine ToA: 133.57321166992188
Ground Truth ToA: 132.2953643798828, Coarse ToA: 131.2627716064453, Fine ToA: 131.39149475097656
Ground Truth ToA: 71.25554656982422, Coarse ToA: 70.96376037597656, Fine ToA: 70.96961212158203
Ground Truth ToA: 86.60997009277344, Coarse ToA: 86.32940673828125, Fine ToA: 85.919921875
Ground Truth ToA: 97.54776000976562, Coarse ToA: 98.42828369140625, Fine ToA: 98.63802337646484
Ground Truth ToA: 65.84122467041016, Coarse ToA: 69.2585678100586, Fine ToA: 69.90834045410156
Ground Truth ToA: 96.04707336425781, Coarse ToA: 101.68113708496094, Fine ToA: 101.84846496582031
Ground Truth ToA: 140.56597900390625, Coarse ToA: 137.5567626953125, Fine ToA: 140.70147705078125
Ground Truth ToA: 96.31205749511719, Coarse ToA: 95.50846099853516, Fine ToA: 96.18773651123047
Ground Truth ToA: 70.97310638427734, Coarse ToA: 68.87413787841797, Fine ToA: 69.44942474365234
Ground Truth ToA: 68.22193908691406, Coarse ToA: 66.67292022705078, Fine ToA: 66.76251220703125
Ground Truth ToA: 81.30602264404297, Coarse ToA: 79.37239837646484, Fine ToA: 89.74178314208984
Ground Truth ToA: 138.19590759277344, Coarse ToA: 141.7202911376953, Fine ToA: 141.7109832763672
Ground Truth ToA: 140.92918395996094, Coarse ToA: 138.0313720703125, Fine ToA: 138.36428833007812
Ground Truth ToA: 135.57254028320312, Coarse ToA: 135.54734802246094, Fine ToA: 135.2068328857422
Ground Truth ToA: 145.4318389892578, Coarse ToA: 145.58139038085938, Fine ToA: 144.82156372070312
Ground Truth ToA: 80.85293579101562, Coarse ToA: 76.41372680664062, Fine ToA: 76.7592544555664
Ground Truth ToA: 97.59371948242188, Coarse ToA: 96.01461791992188, Fine ToA: 96.0144271850586
Ground Truth ToA: 82.83934020996094, Coarse ToA: 82.66954803466797, Fine ToA: 82.10797882080078
Ground Truth ToA: 69.95586395263672, Coarse ToA: 78.35271453857422, Fine ToA: 73.81602478027344
Ground Truth ToA: 117.14125061035156, Coarse ToA: 134.5308380126953, Fine ToA: 120.54209899902344
Ground Truth ToA: 136.68678283691406, Coarse ToA: 142.7079620361328, Fine ToA: 142.48587036132812
Ground Truth ToA: 114.16548156738281, Coarse ToA: 112.42972564697266, Fine ToA: 111.64141845703125
Ground Truth ToA: 88.25945281982422, Coarse ToA: 87.11666870117188, Fine ToA: 87.10972595214844
Ground Truth ToA: 145.98495483398438, Coarse ToA: 146.53074645996094, Fine ToA: 147.5153350830078
Ground Truth ToA: 99.13375854492188, Coarse ToA: 97.34384155273438, Fine ToA: 97.8954086303711
Ground Truth ToA: 68.33011627197266, Coarse ToA: 75.71259307861328, Fine ToA: 76.48053741455078
Ground Truth ToA: 65.34349060058594, Coarse ToA: 65.92782592773438, Fine ToA: 65.89277648925781
Ground Truth ToA: 84.08572387695312, Coarse ToA: 83.05843353271484, Fine ToA: 83.73184204101562
Ground Truth ToA: 91.93757629394531, Coarse ToA: 88.59751892089844, Fine ToA: 89.3277359008789
Ground Truth ToA: 77.37975311279297, Coarse ToA: 76.99967193603516, Fine ToA: 77.66555786132812
Ground Truth ToA: 139.2540740966797, Coarse ToA: 138.48338317871094, Fine ToA: 137.90162658691406
Ground Truth ToA: 132.70716857910156, Coarse ToA: 130.0430450439453, Fine ToA: 129.85293579101562
Ground Truth ToA: 138.73971557617188, Coarse ToA: 137.95262145996094, Fine ToA: 138.08078002929688
Ground Truth ToA: 86.0709228515625, Coarse ToA: 86.07553100585938, Fine ToA: 86.18636322021484
Ground Truth ToA: 104.12299346923828, Coarse ToA: 99.36766815185547, Fine ToA: 99.72577667236328
Ground Truth ToA: 83.0361099243164, Coarse ToA: 83.75350952148438, Fine ToA: 84.01422119140625
Ground Truth ToA: 81.3231430053711, Coarse ToA: 80.64383697509766, Fine ToA: 80.83133697509766
Ground Truth ToA: 93.6033706665039, Coarse ToA: 91.12860870361328, Fine ToA: 91.29539489746094
Ground Truth ToA: 109.64010620117188, Coarse ToA: 107.92815399169922, Fine ToA: 108.14183044433594
Ground Truth ToA: 58.14116287231445, Coarse ToA: 56.221519470214844, Fine ToA: 56.11268615722656
Ground Truth ToA: 109.97765350341797, Coarse ToA: 109.43510437011719, Fine ToA: 109.5733642578125
Ground Truth ToA: 98.59745788574219, Coarse ToA: 95.18452453613281, Fine ToA: 97.80722045898438
Ground Truth ToA: 93.43763732910156, Coarse ToA: 91.06787872314453, Fine ToA: 91.32025146484375
Ground Truth ToA: 129.66104125976562, Coarse ToA: 129.23452758789062, Fine ToA: 129.65328979492188
Ground Truth ToA: 117.33789825439453, Coarse ToA: 117.72660064697266, Fine ToA: 117.66559600830078
Ground Truth ToA: 112.87973022460938, Coarse ToA: 112.2038345336914, Fine ToA: 112.07334899902344
Ground Truth ToA: 60.20328140258789, Coarse ToA: 59.57058334350586, Fine ToA: 59.133018493652344
Ground Truth ToA: 75.18795013427734, Coarse ToA: 79.24679565429688, Fine ToA: 78.33749389648438
Ground Truth ToA: 111.84827423095703, Coarse ToA: 113.40409088134766, Fine ToA: 77.4815673828125
Ground Truth ToA: 140.0534210205078, Coarse ToA: 138.67837524414062, Fine ToA: 138.58935546875
Ground Truth ToA: 123.81061553955078, Coarse ToA: 122.86058807373047, Fine ToA: 122.72679138183594
Ground Truth ToA: 98.4510498046875, Coarse ToA: 98.12129211425781, Fine ToA: 98.1380844116211
Ground Truth ToA: 104.85516357421875, Coarse ToA: 103.86370849609375, Fine ToA: 103.32659912109375
Ground Truth ToA: 76.7654800415039, Coarse ToA: 73.5491943359375, Fine ToA: 73.4592056274414
Ground Truth ToA: 52.56648635864258, Coarse ToA: 56.68309020996094, Fine ToA: 56.54838562011719
Ground Truth ToA: 130.0579071044922, Coarse ToA: 128.56402587890625, Fine ToA: 127.84831237792969
Ground Truth ToA: 86.63321685791016, Coarse ToA: 83.93978881835938, Fine ToA: 84.47505187988281
Ground Truth ToA: 74.58961486816406, Coarse ToA: 71.89759063720703, Fine ToA: 71.59429931640625
Ground Truth ToA: 95.33338928222656, Coarse ToA: 98.98292541503906, Fine ToA: 98.45384979248047
Ground Truth ToA: 71.25715637207031, Coarse ToA: 71.7576904296875, Fine ToA: 71.18327331542969
Ground Truth ToA: 142.30084228515625, Coarse ToA: 142.19676208496094, Fine ToA: 142.41751098632812
Ground Truth ToA: 112.84474182128906, Coarse ToA: 113.73783874511719, Fine ToA: 112.9410171508789
Ground Truth ToA: 65.94054412841797, Coarse ToA: 66.68748474121094, Fine ToA: 68.13214111328125
Ground Truth ToA: 117.38740539550781, Coarse ToA: 117.3791275024414, Fine ToA: 117.84785461425781
Ground Truth ToA: 71.47148895263672, Coarse ToA: 73.1006088256836, Fine ToA: 73.2862319946289
Ground Truth ToA: 110.39221954345703, Coarse ToA: 110.19342803955078, Fine ToA: 110.39961242675781
Ground Truth ToA: 85.90369415283203, Coarse ToA: 87.5411376953125, Fine ToA: 86.5586929321289
Ground Truth ToA: 79.42987823486328, Coarse ToA: 81.87541961669922, Fine ToA: 79.8966293334961
Ground Truth ToA: 131.76068115234375, Coarse ToA: 130.5889129638672, Fine ToA: 131.1749267578125
Ground Truth ToA: 85.6748046875, Coarse ToA: 89.14031219482422, Fine ToA: 87.97511291503906
Ground Truth ToA: 135.53236389160156, Coarse ToA: 138.89566040039062, Fine ToA: 139.64801025390625
Ground Truth ToA: 114.11302947998047, Coarse ToA: 112.41099548339844, Fine ToA: 113.8525619506836
Ground Truth ToA: 78.85697937011719, Coarse ToA: 78.6939926147461, Fine ToA: 78.76763916015625
Ground Truth ToA: 50.804100036621094, Coarse ToA: 56.95948028564453, Fine ToA: 51.531272888183594
Ground Truth ToA: 124.3806381225586, Coarse ToA: 125.51603698730469, Fine ToA: 103.27969360351562
Ground Truth ToA: 88.787353515625, Coarse ToA: 86.97425842285156, Fine ToA: 87.11344909667969
Ground Truth ToA: 96.2689437866211, Coarse ToA: 95.48512268066406, Fine ToA: 95.63190460205078
Ground Truth ToA: 115.4848861694336, Coarse ToA: 116.74727630615234, Fine ToA: 115.80033111572266
Ground Truth ToA: 122.96144104003906, Coarse ToA: 122.93507385253906, Fine ToA: 123.03224182128906
Ground Truth ToA: 127.52168273925781, Coarse ToA: 125.98633575439453, Fine ToA: 125.62816619873047
Ground Truth ToA: 106.05138397216797, Coarse ToA: 105.07167053222656, Fine ToA: 107.24656677246094
Ground Truth ToA: 115.85121154785156, Coarse ToA: 118.61698150634766, Fine ToA: 118.62957763671875
Ground Truth ToA: 87.80390167236328, Coarse ToA: 84.23078918457031, Fine ToA: 84.2291259765625
